meta_source_row_id,meta_sale_date,price,leverage,studentized_residual,cooks_distance,high_leverage_2p_n,cooks_over_4_n
26,2014-05-02,285000.0,0.032482312165372895,-0.28620414893612456,2.2917045482736112e-05,False,False
64,2014-05-02,300000.0,0.025872481660212887,-0.824040295240729,0.00015029271426134793,False,False
36,2014-05-02,604000.0,0.024255826620935172,0.8326787933814437,0.00014363288224499392,False,False
23,2014-05-02,626000.0,0.036739011181173925,1.2737793879045534,0.0005156923380831899,False,False
21,2014-05-02,750000.0,0.015156649173564268,-0.11085898935767197,1.5761466569321598e-06,False,False
54,2014-05-02,284000.0,0.016480046714296925,-1.0581000685456163,0.0001563318625944992,False,False
30,2014-05-02,790000.0,0.014478252047355922,0.4011417279137469,1.969991517216978e-05,False,False
59,2014-05-02,385000.0,0.0248667661068927,-1.2674299787780987,0.0003413674092115604,False,False
61,2014-05-02,555000.0,0.025971117807080023,-0.5447250416943787,6.593139167249118e-05,False,False
15,2014-05-02,1200000.0,0.029234251658714905,0.6325355385441896,0.0001004074996947999,False,False
40,2014-05-02,750000.0,0.031719954469578815,-0.05757019202898137,9.047856071170282e-07,False,False
57,2014-05-02,491500.0,0.029915734020148015,1.2949808556357802,0.00043095870015792117,False,False
12,2014-05-02,1400000.0,0.03369900699685488,1.3803214830730854,0.0005537119884234377,False,False
22,2014-05-02,435000.0,0.017436679381523212,-0.01240077203700183,2.274151724302808e-08,False,False
52,2014-05-02,550000.0,0.019858472547043107,-1.0501617758414832,0.00018620366203708855,False,False
56,2014-05-02,430000.0,0.016422558432729883,-0.5513672972049989,4.2299284114781204e-05,False,False
48,2014-05-02,407500.0,0.015642792920685433,0.11610003514736088,1.785027976567426e-06,False,False
44,2014-05-02,439950.0,0.027392113139433155,-0.9787311527659054,0.00022481916364974186,False,False
41,2014-05-02,335000.0,0.01647476127142311,-0.2262735660833237,7.146938053905276e-06,False,False
9,2014-05-02,452500.0,0.03130052762593481,-0.05503530997556636,8.155755224119587e-07,False,False
37,2014-05-02,440000.0,0.028969686104836884,0.3616168122776501,3.2510749543692107e-05,False,False
35,2014-05-02,400000.0,0.020298985207407336,-0.5554695792639797,5.327458582241386e-05,False,False
4353,2014-05-02,237227.86,0.025912890070864003,-0.9556924511123049,0.00020247579898835497,False,False
6,2014-05-02,490000.0,0.013594526779357435,0.9484149902341132,0.00010330567849320211,False,False
60,2014-05-02,295000.0,0.027895514642147817,-0.1698108353207288,6.895582863429926e-06,False,False
53,2014-05-02,805000.0,0.014073634073383856,0.33976164565955697,1.3731855699293017e-05,False,False
10,2014-05-02,640000.0,0.01321965419939708,0.9326801366588574,9.711444072484715e-05,False,False
2,2014-05-02,2384000.0,0.06818501366182073,0.8746908793900765,0.0004665381802125469,True,False
33,2014-05-02,650000.0,0.033044197821403776,-0.1211325875579382,4.178585881651086e-06,False,False
58,2014-05-02,785000.0,0.026497476006653135,-0.12985150069565543,3.824548088545193e-06,False,False
45,2014-05-02,235000.0,0.06281378498683746,0.2403540901207179,3.2266425713411706e-05,False,False
27,2014-05-02,615000.0,0.022925760318425553,0.2597155591790701,1.3188969835342221e-05,False,False
4,2014-05-02,420000.0,0.027014851205923618,-0.7145794768518331,0.00011814523216386065,False,False
5,2014-05-02,550000.0,0.012352194778192882,0.1595018770990425,2.6515045648140897e-06,False,False
63,2014-05-02,625000.0,0.02306388695698891,0.7946360888822708,0.00012422861995248674,False,False
11,2014-05-02,463000.0,0.04296340384572939,0.8819425513908874,0.0002909842508121484,False,False
67,2014-05-03,379880.0,0.016628847445487455,-0.45495495167123967,2.9167568831809845e-05,False,False
65,2014-05-03,625000.0,0.020572065282609686,0.7575755738108071,0.00010045604784734587,False,False
68,2014-05-03,310000.0,0.024270694599022168,0.49514882822188044,5.082099009989418e-05,False,False
66,2014-05-03,553000.0,0.012987777409864038,1.4674964115261706,0.00023614848078157023,False,False
69,2014-05-04,775000.0,0.025277087284508448,0.5655541522649773,6.912147507493424e-05,False,False
70,2014-05-04,365000.0,0.019750888820567802,-0.28947019970609084,1.4069435167825865e-05,False,False
72,2014-05-04,783500.0,0.02847401498423477,-0.18062014566238704,7.967928321435736e-06,False,False
73,2014-05-04,628000.0,0.0411925948105257,-0.030305994010876355,3.2882406242201703e-07,False,False
71,2014-05-04,331950.0,0.02513195097121915,-0.8115417145453502,0.00014148839409005413,False,False
115,2014-05-05,740000.0,0.04422508701560626,-0.006351446419172186,1.555525376362954e-08,False,False
102,2014-05-05,570000.0,0.012414957807272198,0.3192567308060108,1.067750104546547e-05,False,False
88,2014-05-05,620000.0,0.01871535856724904,1.1383717038518941,0.00020596341721700685,False,False
98,2014-05-05,384900.0,0.018253271588101472,0.6058959162094042,5.687953765359761e-05,False,False
91,2014-05-05,800866.0,0.02014211217484707,-0.44379260059020464,3.3738112731969824e-05,False,False
77,2014-05-05,831000.0,0.024245446021498085,-0.13311228482661852,3.6689738884923714e-06,False,False
143,2014-05-05,830000.0,0.013584385695042445,-0.28780683676035357,9.506070525764717e-06,False,False
93,2014-05-05,823000.0,0.0424001250900124,0.1399056730407455,7.222249064242228e-06,False,False
104,2014-05-05,328000.0,0.01728228532842857,-0.1123838639782559,1.8509686365652413e-06,False,False
79,2014-05-05,755000.0,0.04801857179133889,0.5214888428162584,0.00011431140405178636,False,False
150,2014-05-05,419190.0,0.040103229595032014,-0.21745712445954357,1.646345018110205e-05,False,False
118,2014-05-05,206000.0,0.05734031079137655,0.9278979439329531,0.0004364397370827922,False,False
92,2014-05-05,650000.0,0.03888986585547835,0.06885139422491197,1.5984811549750627e-06,False,False
114,2014-05-05,525888.0,0.022542000937281703,-0.3708664359246092,2.6433104554483495e-05,False,False
142,2014-05-05,340000.0,0.01976223405863814,-0.32816008830431154,1.8092345876399623e-05,False,False
138,2014-05-05,487585.0,0.014808086783214769,0.28783027220215535,1.0376951892590194e-05,False,False
75,2014-05-05,900000.0,0.02793832407565744,2.6114389290112685,0.0016333717174279703,False,True
105,2014-05-05,435000.0,0.028666651382925762,-0.06573221228315938,1.062634514309252e-06,False,False
128,2014-05-05,329950.0,0.023639256421724375,-2.550212633856028e-06,1.3121849185363824e-15,False,False
76,2014-05-05,531000.0,0.0259179359547754,0.5377657320881605,6.41224146689627e-05,False,False
116,2014-05-05,340000.0,0.02429455109568668,0.44789330046498615,4.162536311944478e-05,False,False
85,2014-05-05,485000.0,0.015405097207920715,-0.22663978071549565,6.697271368254621e-06,False,False
145,2014-05-05,366750.0,0.018050259513478384,-0.3301097792151166,1.6692820552506444e-05,False,False
130,2014-05-05,549000.0,0.014856867251406058,0.3236175233541029,1.3161661657465947e-05,False,False
121,2014-05-05,379950.0,0.026105748624963176,-0.1831486029105146,7.492906680035062e-06,False,False
151,2014-05-05,712198.0,0.023388304206549693,0.3290035127261758,2.1602133051176807e-05,False,False
101,2014-05-05,736500.0,0.026851807385541937,0.05009766592415969,5.770962888216043e-07,False,False
82,2014-05-05,865000.0,0.01702664789955577,0.10108172517861407,1.4748622360288087e-06,False,False
124,2014-05-05,309950.0,0.04598724759536965,-0.24980250753685607,2.506660850645737e-05,False,False
4354,2014-05-05,117833.33,0.047007546234556954,-3.6230001441103603,0.005395523354676699,False,True
132,2014-05-05,249950.0,0.015903216595735403,-1.2029271112664113,0.00019486980097820308,False,False
120,2014-05-05,600000.0,0.020878593741823576,0.8889061223509239,0.00014040909724430246,False,False
136,2014-05-05,615000.0,0.014072398651243878,-0.15704197608014714,2.9334140067109083e-06,False,False
134,2014-05-05,1425000.0,0.027899659689353762,1.8607010692307764,0.0008280561348640412,False,False
81,2014-05-05,627000.0,0.016297746886361486,1.7951353157110026,0.00044491499010197754,False,False
4349,2014-05-05,2199900.0,0.03391376900805532,10.612478756602444,0.03294675050413738,False,True
90,2014-05-05,232000.0,0.027232340375739683,0.5208357533694771,6.328432837049037e-05,False,False
148,2014-05-05,478000.0,0.021952902523578732,-0.0906013985603728,1.5353971769527055e-06,False,False
87,2014-05-05,549000.0,0.02736342438062153,-0.7111896336731117,0.00011857945183214696,False,False
133,2014-05-05,210000.0,0.030413956725558078,-0.8828136511246906,0.00020372456655306162,False,False
86,2014-05-05,400000.0,0.07147758801192766,0.5812700385070749,0.00021674651722668425,True,False
94,2014-05-05,770000.0,0.023518211988085846,-0.7725771359252923,0.00011979608058238396,False,False
103,2014-05-05,787000.0,0.025720373614163128,0.7490327125209855,0.0001234280807691844,False,False
74,2014-05-05,560000.0,0.015482082886453918,0.4441184992484654,2.5847720277684242e-05,False,False
131,2014-05-05,800000.0,0.019257564072404948,0.30406263538808814,1.5128339037541798e-05,False,False
112,2014-05-05,309950.0,0.01630217671271038,-0.5037564153750393,3.5046432806114843e-05,False,False
78,2014-05-05,780000.0,0.022103191486260484,0.23945184260586166,1.0799833945485008e-05,False,False
84,2014-05-05,410000.0,0.015998790650463723,-0.4814808014310183,3.141002100359011e-05,False,False
107,2014-05-05,501000.0,0.028441747895583014,0.3712922462000982,3.363085830905694e-05,False,False
117,2014-05-05,398750.0,0.02296733054145922,-1.5426724390814368,0.0004661950203094898,False,False
123,2014-05-05,2280000.0,0.6498055833820741,-2.5308367374301852,0.09904241811552571,True,True
113,2014-05-05,300000.0,0.03190174421645262,0.8548406757820434,0.00020067076339612858,False,False
137,2014-05-05,618500.0,0.012140711426020107,0.5029621499116421,2.590826974668242e-05,False,False
129,2014-05-05,245000.0,0.027340817804663395,0.08535811272709831,1.7067077958473403e-06,False,False
80,2014-05-05,705380.0,0.01689005525280496,0.39851187340502847,2.2736848388023727e-05,False,False
106,2014-05-05,499000.0,0.019816826944400897,-0.5784175806881656,5.636747714009698e-05,False,False
95,2014-05-05,524000.0,0.024315236043016997,-0.08128692086012423,1.3722368140635943e-06,False,False
97,2014-05-05,670000.0,0.034776527660819234,0.18336731738417875,1.009534020656057e-05,False,False
135,2014-05-05,585000.0,0.01898297720610176,-0.05813992824453347,5.450740664868452e-07,False,False
100,2014-05-05,1395000.0,0.05230298283812082,-0.6286014724650608,0.0001817299410115678,False,False
111,2014-05-05,657100.0,0.01552506531082079,1.417536367420317,0.00026406810322291986,False,False
141,2014-05-05,555000.0,0.017278568608448425,0.8672423291854812,0.0001101988399440412,False,False
109,2014-05-05,400000.0,0.024175510314360327,0.8153967749033045,0.00013726527036633766,False,False
119,2014-05-05,1030000.0,0.02532828400118431,0.5066420024186269,5.55863990298668e-05,False,False
139,2014-05-05,509900.0,0.018011117409301114,0.7937702995849667,9.630360175702529e-05,False,False
110,2014-05-05,220000.0,0.017218487296600693,0.5684491195962006,4.717804785536324e-05,False,False
127,2014-05-05,449250.0,0.027813975618522946,0.3816683929337859,3.473000473132385e-05,False,False
96,2014-05-05,541125.0,0.016531780405215746,-0.5997671870513565,5.038989524008512e-05,False,False
4356,2014-05-05,744312.5,0.01418400365321007,0.19444879892696237,4.533485774634144e-06,False,False
147,2014-05-05,416286.0,0.018492645893806753,-0.22413957373579838,7.887898852804747e-06,False,False
149,2014-05-05,890000.0,0.01972599367267089,0.48724666327617383,3.981144161310201e-05,False,False
125,2014-05-05,600000.0,0.012865677993642743,0.3141905151974677,1.0721642447168375e-05,False,False
144,2014-05-05,890000.0,0.02038247430480064,0.18817054246225698,6.139349889139237e-06,False,False
99,2014-05-05,406100.0,0.011065851670051335,-0.6347054658095189,3.7564767180056104e-05,False,False
83,2014-05-05,580000.0,0.03863421033844436,0.5580700857778254,0.00010429887345235989,False,False
122,2014-05-05,287000.0,0.018930358276828152,-0.897821402997199,0.00012961571469971892,False,False
108,2014-05-05,1090000.0,0.021988128337318613,0.30846342741630856,1.7826671032132453e-05,False,False
126,2014-05-05,418000.0,0.013747118819033732,-1.1285945851347385,0.00014795105960906495,False,False
89,2014-05-05,405000.0,0.034457971975692586,-0.18439225839242093,1.0111664509813097e-05,False,False
140,2014-05-05,631625.0,0.03194615452010777,-1.0401492415241864,0.0002975288892148421,False,False
146,2014-05-05,415000.0,0.02973340893567783,-0.019596538710412986,9.8068858371081e-08,False,False
182,2014-05-06,460000.0,0.02697928013700468,-0.7133588269184864,0.00011758261163230814,False,False
222,2014-05-06,191000.0,0.02119796463761947,0.6925200744483072,8.65531319567751e-05,False,False
152,2014-05-06,397000.0,0.016140626229232513,0.1647505714575314,3.7107352187406003e-06,False,False
154,2014-05-06,353000.0,0.017913963960867113,0.22864112700886274,7.946385288698095e-06,False,False
183,2014-05-06,345000.0,0.01699666409151812,-0.21542400350931112,6.686758510925343e-06,False,False
209,2014-05-06,387000.0,0.04996771616117379,0.04823816220266814,1.0198854527784732e-06,False,False
195,2014-05-06,280000.0,0.02934744424565488,-0.7195165220339776,0.00013043879547364675,False,False
184,2014-05-06,455000.0,0.015062822660232955,-0.0722401271287181,6.650795427733323e-07,False,False
223,2014-05-06,500000.0,0.024586679172807047,-0.8545203097569404,0.00015338211584545378,False,False
200,2014-05-06,365000.0,0.023901379754929786,0.12073612181253936,2.974558199426252e-06,False,False
170,2014-05-06,390000.0,0.025937982344703847,-0.1741542443765943,6.730331595107599e-06,False,False
228,2014-05-06,1800000.0,0.04470960245522829,-0.25116575993300216,2.460396032856383e-05,False,False
207,2014-05-06,725126.0,0.04457089277658255,-0.2296843410600206,2.050852350722168e-05,False,False
167,2014-05-06,425000.0,1.0000000000000806,-8.189005029635155e-07,0.005588316947949605,True,True
179,2014-05-06,379900.0,0.023531228043361274,0.5682196440505554,6.483917423634273e-05,False,False
210,2014-05-06,483500.0,0.0249647483061769,-1.1349083361095271,0.00027481928174656,False,False
185,2014-05-06,610000.0,0.016888005074451873,-0.5910724028927691,5.001214424679566e-05,False,False
189,2014-05-06,404000.0,0.027276311189994018,-0.40851536934906096,3.8997044937037286e-05,False,False
198,2014-05-06,599000.0,0.015474075070844084,-0.13756134984956564,2.4785013187902915e-06,False,False
161,2014-05-06,279900.0,0.03979344413082003,0.16639068688129632,9.561447512535342e-06,False,False
229,2014-05-06,776000.0,0.012768737448719703,-0.08601205070506665,7.973819782830386e-07,False,False
211,2014-05-06,655500.0,0.03663445877897853,-0.7488213107658654,0.0001776944309430693,False,False
187,2014-05-06,612500.0,0.013590892831413931,0.5094005537417047,2.9793978089008878e-05,False,False
175,2014-05-06,362000.0,0.04760755162438857,0.16654704289633204,1.155453599571052e-05,False,False
172,2014-05-06,736000.0,0.015415822919841227,0.4125140999818678,2.220292592518631e-05,False,False
203,2014-05-06,562000.0,0.013557535352146877,-1.064853508163756,0.00012986959073727183,False,False
178,2014-05-06,367500.0,0.03378595722878497,-0.20088829463864555,1.175955535435493e-05,False,False
155,2014-05-06,609000.0,0.012699554805413737,-0.20160449183499327,4.35670672475712e-06,False,False
169,2014-05-06,250000.0,0.0241387913232754,-0.1829213083215086,6.89723172948938e-06,False,False
4361,2014-05-06,280000.0,0.04299014250499289,-1.6467186048167504,0.0010151027679422744,False,False
171,2014-05-06,475000.0,0.03440029734534733,-1.569950749307921,0.0007317384632243608,False,False
181,2014-05-06,175000.0,0.08063134465930008,0.08018283715682419,4.698895660598019e-06,True,False
220,2014-05-06,499000.0,0.022022174404601164,0.5813496283318021,6.341978160461024e-05,False,False
205,2014-05-06,525000.0,0.017507379374110538,-0.9676652733865234,0.00013904677202594514,False,False
193,2014-05-06,575000.0,0.026821393989338804,-1.0053269683185633,0.0002321251579937242,False,False
201,2014-05-06,762300.0,0.01636759995665686,-0.37501942646603176,1.9501968955821312e-05,False,False
173,2014-05-06,407000.0,0.04190361339724791,0.1388201533521348,7.02370181400588e-06,False,False
199,2014-05-06,685000.0,0.015114092868405926,-0.03687316404034581,1.7387443356711664e-07,False,False
190,2014-05-06,860000.0,0.0179380453546793,-0.09936504549897662,1.5028729112029664e-06,False,False
221,2014-05-06,1050000.0,0.035937810623856675,2.867505643545115,0.0025543116388787846,False,True
4330,2014-05-06,518000.0,0.033466882552877275,0.4144473218232489,4.956281322641302e-05,False,False
156,2014-05-06,234000.0,0.031562241176288086,0.11550491767542716,3.6233961944448895e-06,False,False
177,2014-05-06,284000.0,0.026111461847973638,-0.27568989656539805,1.6981747797293176e-05,False,False
194,2014-05-06,1225000.0,0.025293196182646915,0.8834862497013551,0.00016879052276949034,False,False
162,2014-05-06,606000.0,0.015615791191323919,0.8693720538447459,9.991471639792626e-05,False,False
163,2014-05-06,312000.0,0.027945339681178932,0.11699780516772834,3.2793886511553864e-06,False,False
216,2014-05-06,197000.0,0.02612792147536142,-0.6805271374449224,0.00010354105795093625,False,False
158,2014-05-06,469000.0,0.013617657210012124,0.3864520494602104,1.7181737986151434e-05,False,False
208,2014-05-06,360000.0,0.03075923577997869,-0.16893022761464413,7.547052275024964e-06,False,False
219,2014-05-06,295000.0,0.01651144058823284,0.23644524436201406,7.821599506084934e-06,False,False
174,2014-05-06,272000.0,0.016154924118905845,-1.3348421850719219,0.0002438129709338284,False,False
212,2014-05-06,345000.0,0.012891252202030745,-0.8134572050854219,7.201422290769132e-05,False,False
204,2014-05-06,530000.0,0.02655527423499987,-0.8108054376429285,0.00014944849761406922,False,False
191,2014-05-06,136500.0,0.01611674847247424,-1.8885123262897732,0.00048684673518860377,False,False
188,2014-05-06,218000.0,0.015457885274193839,-0.5381495821035632,3.7891391136353585e-05,False,False
4360,2014-05-06,439333.33,0.026535538652344648,-2.91866939929853,0.0019350686200063048,False,True
224,2014-05-06,390000.0,0.027372993486141223,-2.3180236114073436,0.001260173766496405,False,True
165,2014-05-06,1135000.0,0.034337008132476726,0.8347308889100588,0.00020646602040080698,False,False
153,2014-05-06,450000.0,0.027030758718915332,0.1575128373842031,5.743938595433919e-06,False,False
192,2014-05-06,313950.0,0.01332075227593682,-1.7483175901658503,0.00034388415542341695,False,False
215,2014-05-06,675000.0,0.02848548835192083,2.103676652497706,0.001081312205469717,False,False
4352,2014-05-06,7800.0,0.23669292098642353,-10.617552422530478,0.2913087709823316,True,True
206,2014-05-06,484000.0,0.029763391372411435,-1.4301634248298023,0.0005228713502435495,False,False
214,2014-05-06,385000.0,0.01811121256610626,-0.2194145993766391,7.4000562937538105e-06,False,False
180,2014-05-06,520000.0,0.017497929487294284,0.23313618939275013,8.066614990079058e-06,False,False
166,2014-05-06,325000.0,0.023279392171643792,-0.028319122041911816,1.5928673479144416e-07,False,False
202,2014-05-06,1580000.0,0.03293342395054888,0.6324733656240396,0.00011352297096222073,False,False
164,2014-05-06,650000.0,0.029637443227929355,0.27187225337148624,1.8812877712127556e-05,False,False
157,2014-05-06,561000.0,0.028864953200711807,-0.2137424783032021,1.1315966823534778e-05,False,False
225,2014-05-06,979000.0,0.030595098404761212,0.6990760124310564,0.0001285328678411429,False,False
226,2014-05-06,580000.0,0.05745220091658537,0.28537197802156417,4.136611089700518e-05,False,False
217,2014-05-06,485000.0,0.01547818590326544,-0.29211042558055067,1.1179119127337517e-05,False,False
186,2014-05-06,563000.0,0.024452284979139927,-0.5039978881047145,5.305754118039869e-05,False,False
213,2014-05-06,533000.0,0.016695377402559164,-0.2818323391878483,1.1238505552719997e-05,False,False
218,2014-05-06,1870000.0,0.024423631716239957,1.4698884214117292,0.00045075075481398224,False,False
176,2014-05-06,535000.0,0.01555536239818145,0.369321995260608,1.796047987314545e-05,False,False
168,2014-05-06,219000.0,0.021962963645280165,-0.23189164972790663,1.0062933811905844e-05,False,False
227,2014-05-06,369950.0,0.011026386590170134,-0.7780192342014567,5.624033928310466e-05,False,False
160,2014-05-06,488000.0,0.016261617089914027,-0.9001182922801926,0.00011160972624129216,False,False
197,2014-05-06,513000.0,0.022639113322612314,0.7749854158268955,0.00011593385362046152,False,False
196,2014-05-06,515000.0,0.01563078520313045,0.2865255432601349,1.086346114109977e-05,False,False
159,2014-05-06,329350.0,0.01774824578739695,-0.4310480610679607,2.797710463281295e-05,False,False
297,2014-05-07,560000.0,0.0155563999913578,0.9048967691733285,0.0001078288790874021,False,False
233,2014-05-07,510000.0,0.028199940537008195,0.18241474967293445,8.046553965787354e-06,False,False
231,2014-05-07,255000.0,0.06122976073560715,0.12786070593313234,8.885793143740605e-06,False,False
243,2014-05-07,758000.0,0.01866759776969884,0.33994101060564796,1.8318848544065934e-05,False,False
311,2014-05-07,1040000.0,0.018139181366737755,-0.17911343858338888,4.93904348997558e-06,False,False
310,2014-05-07,1532500.0,0.02249217889583166,1.1295456160560475,0.00024464570226760067,False,False
262,2014-05-07,581000.0,0.018559728440192158,-0.47766739612810194,3.595652349689113e-05,False,False
309,2014-05-07,245000.0,0.027464480686568316,-1.025291238317896,0.0002473883055449589,False,False
288,2014-05-07,239900.0,0.03146730171054091,0.19890602336969662,1.071173550408501e-05,False,False
280,2014-05-07,640000.0,0.025559254755750216,1.6111325278327135,0.0005673800186241966,False,False
272,2014-05-07,630000.0,0.0316363803393252,1.6254800268999916,0.0007193336086551801,False,False
253,2014-05-07,3200000.0,0.07599679566257647,1.3020794344479463,0.0011620251207036193,True,True
315,2014-05-07,417250.0,0.019968404673978507,0.5544127098845814,5.219013280158026e-05,False,False
277,2014-05-07,940000.0,0.04214786230509188,0.30109799037751045,3.324386787001758e-05,False,False
4364,2014-05-07,176225.0,0.02677294022533655,-3.0800313525470915,0.0021747579211880805,False,True
273,2014-05-07,900000.0,0.030733486279853086,0.11015102160557849,3.20600674289979e-06,False,False
268,2014-05-07,420000.0,0.014115953287689997,-0.30929623436043285,1.141438173088837e-05,False,False
308,2014-05-07,185000.0,0.05244709926022054,-0.14158043813635754,9.245773833745806e-06,False,False
291,2014-05-07,100000.0,0.20486824731153927,-1.613240801941569,0.005587952480989306,True,True
238,2014-05-07,249000.0,0.03191263349295689,-0.025232378413407676,1.7489734799489107e-07,False,False
292,2014-05-07,540000.0,0.09220853244923005,-1.6544954027394652,0.0023170472867384126,True,True
250,2014-05-07,415000.0,0.9999999999999889,4.902744876744691e-07,0.0020030756105371707,True,True
244,2014-05-07,248500.0,0.03464759425913605,-0.4008068312556599,4.8048096328366065e-05,False,False
254,2014-05-07,420000.0,0.025281296869029718,0.3522970564810906,2.682605632031334e-05,False,False
271,2014-05-07,492000.0,0.03123513415114959,-1.3216240014689635,0.000469309757481644,False,False
230,2014-05-07,519950.0,0.043562233278998275,0.5204349121663143,0.00010280281777490625,False,False
282,2014-05-07,300000.0,0.033051169163335586,-0.1635891004988114,7.622734914452158e-06,False,False
289,2014-05-07,314950.0,0.016482422631887206,0.9619402279391344,0.00012922717429059426,False,False
263,2014-05-07,651000.0,0.02979544981216381,1.1793254400892754,0.00035593666530261893,False,False
293,2014-05-07,480500.0,0.02337177390015576,-0.2964131667094595,1.7521695980074764e-05,False,False
276,2014-05-07,705000.0,0.033341642287286255,0.23838164768985218,1.6333466499124202e-05,False,False
303,2014-05-07,409500.0,0.022944849472938345,-0.15583683139041,4.752532623588758e-06,False,False
239,2014-05-07,310000.0,0.016162014675730862,0.0779655865086635,8.321403188515221e-07,False,False
284,2014-05-07,339950.0,0.016815386167530755,0.36243857201529234,1.8722306344013614e-05,False,False
245,2014-05-07,310000.0,0.027348540732161808,-0.0030525829592721113,2.183386498243537e-09,False,False
259,2014-05-07,230000.0,0.0821166798620189,-0.9048519123890777,0.0006104044273366893,True,False
287,2014-05-07,500000.0,0.016938247078234048,-0.05946720577199816,5.077635045599571e-07,False,False
237,2014-05-07,275000.0,0.01810928398656165,-0.16662657007219178,4.2672234886817455e-06,False,False
304,2014-05-07,690000.0,0.0227687190828349,0.5779948869235502,6.486463607063875e-05,False,False
261,2014-05-07,250000.0,0.08731606062082709,1.1234751999440709,0.0010062814329569987,True,False
269,2014-05-07,428000.0,0.018463044689801533,0.13840437645144668,3.0027215811772568e-06,False,False
257,2014-05-07,515000.0,0.04483656958560417,-0.1808834863120082,1.2798859889147857e-05,False,False
241,2014-05-07,630000.0,0.023981938246434853,0.5898944714814492,7.125147046570475e-05,False,False
306,2014-05-07,375000.0,0.016537759670442978,0.7932582367385664,8.817935562481829e-05,False,False
235,2014-05-07,253000.0,0.017039434430607042,-0.6629075058270537,6.348099236389831e-05,False,False
264,2014-05-07,600000.0,0.018739638986333185,0.0697364904768842,7.739553267125638e-07,False,False
234,2014-05-07,1150000.0,0.02088123781611545,0.022459005496810788,8.964388373585469e-08,False,False
301,2014-05-07,226500.0,0.03236184344704279,-0.32797050510789155,2.997841024930182e-05,False,False
240,2014-05-07,750000.0,0.03714314593778412,-0.6230000917981431,0.00012477050523585317,False,False
4366,2014-05-07,444845.0,0.030362771263527377,1.3365484189463577,0.00046614418740489655,False,False
252,2014-05-07,314500.0,0.03184760525298208,0.4603616119915258,5.809650621235179e-05,False,False
313,2014-05-07,495000.0,0.045983455203886366,0.987432855626904,0.00039163328559175083,False,False
300,2014-05-07,209950.0,0.030687539309354583,-0.26320037656870787,1.827637399705937e-05,False,False
