meta_source_row_id,meta_sale_date,price,isolation_score,robust_mahalanobis_sq,isolation_top_1pct,robust_distance_top_1pct,consensus_anomaly
24,2014-05-02,612500.0,0.13885509961689707,2.397027049205662,False,False,False
28,2014-05-02,698000.0,0.026995766926382614,12.621407070464802,False,False,False
18,2014-05-02,367500.0,0.1281354737089228,3.5216732483911426,False,False,False
4310,2014-05-02,436110.0,-0.009924566541098967,31.980093635081225,False,False,False
43,2014-05-02,308500.0,0.09097638416532933,4.910560802517872,False,False,False
4340,2014-05-02,440000.0,0.08529155026233415,11.472051871527388,False,False,False
20,2014-05-02,275000.0,0.11414340518131383,4.3992946733360165,False,False,False
62,2014-05-02,459990.0,0.12421543692132558,5.177563658360612,False,False,False
16,2014-05-02,242500.0,0.11356849183112422,3.241897137565794,False,False,False
31,2014-05-02,382500.0,0.10567778203673639,5.315312709849757,False,False,False
17,2014-05-02,419000.0,0.11308228520618552,4.13654986349545,False,False,False
50,2014-05-02,838000.0,0.12254397455499688,8.49945446766016,False,False,False
46,2014-05-02,315000.0,0.11609287491905257,4.676170127923136,False,False,False
19,2014-05-02,257950.0,0.11592433038726235,4.857682217549411,False,False,False
34,2014-05-02,625000.0,0.12207757975455952,3.6704988311773725,False,False,False
39,2014-05-02,403000.0,0.012696324516901891,22.178276819615373,False,False,False
13,2014-05-02,588500.0,0.09219444515383468,19.15192598481924,False,False,False
1,2014-05-02,313000.0,0.10156946741222134,2.326379790721978,False,False,False
55,2014-05-02,470000.0,0.07907516554031757,9.028044402974313,False,False,False
32,2014-05-02,499950.0,0.07896098644284,10.418184352597454,False,False,False
42,2014-05-02,260000.0,0.09987669341973887,6.15674188219007,False,False,False
25,2014-05-02,495000.0,0.1021981321294882,6.441000850160325,False,False,False
38,2014-05-02,287200.0,0.05433798192431366,16.199177038682357,False,False,False
29,2014-05-02,675000.0,0.05435914266324099,16.257450056423014,False,False,False
8,2014-05-02,482000.0,0.12808643085886295,7.233394129760795,False,False,False
14,2014-05-02,365000.0,0.10687877063259399,4.335980838701854,False,False,False
47,2014-05-02,437500.0,0.09429090813459856,11.55295172049471,False,False,False
7,2014-05-02,335000.0,0.0699044012913227,11.566023020077074,False,False,False
3,2014-05-02,342000.0,0.10902836901758256,4.563823393240551,False,False,False
49,2014-05-02,445700.0,0.057822668412697176,15.062296844862255,False,False,False
51,2014-05-02,630000.0,0.12350453835522718,7.598561993960685,False,False,False
26,2014-05-02,285000.0,0.09581640988839835,5.868601808650172,False,False,False
64,2014-05-02,300000.0,0.139292408241332,4.10623939591551,False,False,False
36,2014-05-02,604000.0,0.0635389914716214,9.614648017553447,False,False,False
23,2014-05-02,626000.0,0.024299299851685274,19.324972283486705,False,False,False
21,2014-05-02,750000.0,0.015481902028165573,21.60730281290142,False,False,False
54,2014-05-02,284000.0,0.10751523613263858,4.403982585779048,False,False,False
30,2014-05-02,790000.0,0.09097600871662365,8.43337355080491,False,False,False
59,2014-05-02,385000.0,0.054251090744924846,18.8455855247036,False,False,False
61,2014-05-02,555000.0,0.12241981594445617,6.18971652011748,False,False,False
15,2014-05-02,1200000.0,0.04315312557448425,15.068174589471633,False,False,False
40,2014-05-02,750000.0,0.06135706297336574,6.228443445772171,False,False,False
57,2014-05-02,491500.0,-0.03372961984839129,15.444629841255791,False,False,False
12,2014-05-02,1400000.0,0.012890445160207098,17.189570721996724,False,False,False
22,2014-05-02,435000.0,0.08749414895075491,8.1754742663235,False,False,False
52,2014-05-02,550000.0,0.08486424350040078,10.137428656400145,False,False,False
56,2014-05-02,430000.0,0.08687995563009882,7.151964090391301,False,False,False
48,2014-05-02,407500.0,0.14125012014621324,2.958802718806672,False,False,False
44,2014-05-02,439950.0,0.12524899066744172,3.0660550337556587,False,False,False
41,2014-05-02,335000.0,0.09428084249350616,5.635801807091999,False,False,False
9,2014-05-02,452500.0,0.04419493157597659,19.372425531611594,False,False,False
37,2014-05-02,440000.0,0.08612595542984491,5.269591210668367,False,False,False
35,2014-05-02,400000.0,0.046905011821434306,11.193431315007407,False,False,False
4353,2014-05-02,237227.86,0.13898282162411874,2.1632540356211205,False,False,False
6,2014-05-02,490000.0,0.09611282435108875,5.706812768760256,False,False,False
60,2014-05-02,295000.0,0.04726248892992241,14.521926350154192,False,False,False
53,2014-05-02,805000.0,0.06594138333555699,11.459109564372962,False,False,False
10,2014-05-02,640000.0,0.09314215089534134,6.387739042401713,False,False,False
2,2014-05-02,2384000.0,-0.09630254927443438,54.16967288904573,False,True,False
33,2014-05-02,650000.0,0.01987689633253914,27.18376483360579,False,False,False
58,2014-05-02,785000.0,0.01728346260701652,6.137443293148343,False,False,False
45,2014-05-02,235000.0,0.05459438951503082,11.43501950505848,False,False,False
27,2014-05-02,615000.0,0.09664538199820455,6.609147362065928,False,False,False
4,2014-05-02,420000.0,0.08393869273552301,11.058921595723039,False,False,False
5,2014-05-02,550000.0,0.10089680639785487,6.045677729360335,False,False,False
63,2014-05-02,625000.0,0.0262853158485305,20.33472566873686,False,False,False
11,2014-05-02,463000.0,0.11247559614154223,5.5958229992725625,False,False,False
67,2014-05-03,379880.0,0.08972554747211092,8.153235691241006,False,False,False
65,2014-05-03,625000.0,0.12311915658648365,3.41332974712271,False,False,False
68,2014-05-03,310000.0,0.09529688778232354,6.427397241295691,False,False,False
66,2014-05-03,553000.0,0.09729526521836068,5.2117509698380635,False,False,False
69,2014-05-04,775000.0,0.06069246953229135,20.623226608910134,False,False,False
70,2014-05-04,365000.0,0.052124300298003357,13.810976303333662,False,False,False
72,2014-05-04,783500.0,0.08103025634194444,7.849145319308777,False,False,False
73,2014-05-04,628000.0,0.013298163205005709,19.838739897281656,False,False,False
71,2014-05-04,331950.0,0.04795053727673165,11.478016617444375,False,False,False
115,2014-05-05,740000.0,0.022837472085032173,19.197042765629963,False,False,False
102,2014-05-05,570000.0,0.10876891386728871,4.483611478723677,False,False,False
88,2014-05-05,620000.0,0.05971431322895021,9.002629038658203,False,False,False
98,2014-05-05,384900.0,0.06411364478468806,9.137472339551593,False,False,False
91,2014-05-05,800866.0,0.0649401457985917,7.863792942931675,False,False,False
77,2014-05-05,831000.0,0.06650459672619724,9.118527982061645,False,False,False
143,2014-05-05,830000.0,0.1324757569149314,5.115112286247295,False,False,False
93,2014-05-05,823000.0,-0.07629629169725993,80.25196384494804,False,True,False
104,2014-05-05,328000.0,0.14382262004281243,2.007685380759346,False,False,False
79,2014-05-05,755000.0,0.09329946794966248,9.065102915737928,False,False,False
150,2014-05-05,419190.0,0.06646909651257094,10.735199150906077,False,False,False
118,2014-05-05,206000.0,0.053282092232730394,10.524597137301376,False,False,False
92,2014-05-05,650000.0,0.060413042964273356,5.598361914279847,False,False,False
114,2014-05-05,525888.0,-0.00429217982388308,23.64661027371813,False,False,False
142,2014-05-05,340000.0,0.05731048668200367,9.132988335195252,False,False,False
138,2014-05-05,487585.0,0.10769299147772826,7.657759200145736,False,False,False
75,2014-05-05,900000.0,0.03423000077599536,17.789520122831817,False,False,False
105,2014-05-05,435000.0,0.056044163979081074,24.37926083513984,False,False,False
128,2014-05-05,329950.0,0.06658944547922835,5.309950665129943,False,False,False
76,2014-05-05,531000.0,0.022288172285077734,25.573736046128133,False,False,False
116,2014-05-05,340000.0,0.03585690355547977,20.973419862794678,False,False,False
85,2014-05-05,485000.0,0.08019797958369601,8.45584097304881,False,False,False
145,2014-05-05,366750.0,0.048947277269886236,13.477437763410714,False,False,False
130,2014-05-05,549000.0,0.13821383397896103,4.007416034037512,False,False,False
121,2014-05-05,379950.0,0.06945205361719803,9.478213444384085,False,False,False
151,2014-05-05,712198.0,0.12303413463749008,4.247395329223218,False,False,False
101,2014-05-05,736500.0,0.03327918043025602,4.712933444299118,False,False,False
82,2014-05-05,865000.0,0.12420035569310817,4.699708746818313,False,False,False
124,2014-05-05,309950.0,0.14092920910959877,2.29112956600179,False,False,False
4354,2014-05-05,117833.33,0.025427609370274662,36.71498541043365,False,False,False
132,2014-05-05,249950.0,0.11060500252291944,3.983083635443516,False,False,False
120,2014-05-05,600000.0,0.08787766733356861,7.014715542711407,False,False,False
136,2014-05-05,615000.0,0.07892220891992907,21.730449853736197,False,False,False
134,2014-05-05,1425000.0,0.09474239249805433,8.477352434203976,False,False,False
81,2014-05-05,627000.0,0.10535311598142677,4.9320480200642995,False,False,False
4349,2014-05-05,2199900.0,0.09592839887749405,8.8045648200635,False,False,False
90,2014-05-05,232000.0,0.09249199644095524,5.414474773006233,False,False,False
148,2014-05-05,478000.0,0.12989707702089076,7.739066160893503,False,False,False
87,2014-05-05,549000.0,0.024454636484034564,12.045152280608763,False,False,False
133,2014-05-05,210000.0,0.08162196618898937,10.953825172540014,False,False,False
86,2014-05-05,400000.0,0.03009095054596672,18.99847511743341,False,False,False
94,2014-05-05,770000.0,0.07222768172467992,11.939007934779779,False,False,False
103,2014-05-05,787000.0,0.11796074706526244,3.755683170391174,False,False,False
74,2014-05-05,560000.0,0.1382148528683655,2.588103320570679,False,False,False
131,2014-05-05,800000.0,0.12858132924472937,6.710718613049084,False,False,False
112,2014-05-05,309950.0,0.13461676491318292,2.780706863157414,False,False,False
78,2014-05-05,780000.0,0.07585651107812819,2.26281766269426,False,False,False
84,2014-05-05,410000.0,0.08039701638413643,13.786073000029756,False,False,False
107,2014-05-05,501000.0,0.07785583332474683,14.870725224442921,False,False,False
117,2014-05-05,398750.0,0.10334591468506976,6.669105450855658,False,False,False
123,2014-05-05,2280000.0,-0.25371114230021674,147.49032535392305,True,True,True
113,2014-05-05,300000.0,0.11066220887206185,8.14565911500981,False,False,False
137,2014-05-05,618500.0,0.10246823915781378,4.109484016371707,False,False,False
129,2014-05-05,245000.0,0.08505164827012285,12.584641183336489,False,False,False
80,2014-05-05,705380.0,0.13757208302894242,4.149332112488425,False,False,False
106,2014-05-05,499000.0,0.13838404104003055,3.7967249203342126,False,False,False
95,2014-05-05,524000.0,0.07100032610418505,10.179200526096169,False,False,False
97,2014-05-05,670000.0,-0.035560036508932136,32.06311358523817,False,False,False
135,2014-05-05,585000.0,0.038206476848109794,27.020729166912666,False,False,False
100,2014-05-05,1395000.0,-0.021142935761887305,16.84059013839812,False,False,False
111,2014-05-05,657100.0,0.03803808177334583,16.46342234583104,False,False,False
141,2014-05-05,555000.0,0.13262044689047797,3.5316805134040505,False,False,False
109,2014-05-05,400000.0,0.0970694642853765,5.272397239217135,False,False,False
119,2014-05-05,1030000.0,0.0065806460028733915,11.611982659792742,False,False,False
139,2014-05-05,509900.0,0.12752568254081287,4.055977939953431,False,False,False
110,2014-05-05,220000.0,0.10435197357550419,7.0314530239404425,False,False,False
127,2014-05-05,449250.0,0.025967977182754953,13.34900237834324,False,False,False
96,2014-05-05,541125.0,0.06090271462042368,12.347620737029478,False,False,False
4356,2014-05-05,744312.5,0.09510114251455137,7.0923555239777984,False,False,False
147,2014-05-05,416286.0,0.05880797042123809,13.860687857122434,False,False,False
149,2014-05-05,890000.0,0.03366411769906047,9.239222291232005,False,False,False
125,2014-05-05,600000.0,0.09560245547481716,5.759758998344438,False,False,False
144,2014-05-05,890000.0,0.0289357249234955,17.575592650363127,False,False,False
99,2014-05-05,406100.0,0.06587944008227126,13.699519225264773,False,False,False
83,2014-05-05,580000.0,-0.014657375343246404,29.513233082261777,False,False,False
122,2014-05-05,287000.0,0.10692784785204978,6.162118140807202,False,False,False
108,2014-05-05,1090000.0,0.022713624756057094,29.29774997626622,False,False,False
126,2014-05-05,418000.0,0.08558385269213065,5.868511214672812,False,False,False
89,2014-05-05,405000.0,0.033152207091473374,18.78710225322886,False,False,False
140,2014-05-05,631625.0,0.1288628961381862,3.1368374525719496,False,False,False
146,2014-05-05,415000.0,0.01930337326634468,35.28438974506245,False,False,False
182,2014-05-06,460000.0,0.03413685101183822,18.29048461851735,False,False,False
222,2014-05-06,191000.0,0.08618170974217232,8.924369544255146,False,False,False
152,2014-05-06,397000.0,0.08123034181463096,16.508915725561167,False,False,False
154,2014-05-06,353000.0,0.07462125626279775,6.285925538142482,False,False,False
183,2014-05-06,345000.0,0.13539157795292828,3.834260940429437,False,False,False
209,2014-05-06,387000.0,0.07110179120890453,10.601293082728391,False,False,False
195,2014-05-06,280000.0,0.11227850011818735,3.38417573078071,False,False,False
184,2014-05-06,455000.0,0.08270476879500205,9.641292640905267,False,False,False
223,2014-05-06,500000.0,0.06910255753020644,12.971632813514878,False,False,False
200,2014-05-06,365000.0,0.11870831098908058,3.6090572924034916,False,False,False
170,2014-05-06,390000.0,0.11227238718254001,3.8510359317684606,False,False,False
228,2014-05-06,1800000.0,-0.06477982209458832,39.402246831082486,False,False,False
207,2014-05-06,725126.0,0.1359291636036491,3.6593373810532075,False,False,False
167,2014-05-06,425000.0,0.07220166622251722,11.350070386648632,False,False,False
179,2014-05-06,379900.0,0.09420575734077735,5.862402437202022,False,False,False
210,2014-05-06,483500.0,0.12836661529497956,9.10902522436951,False,False,False
185,2014-05-06,610000.0,0.05829817275192839,10.746203303021176,False,False,False
189,2014-05-06,404000.0,0.08482419926112278,10.911181381222331,False,False,False
198,2014-05-06,599000.0,0.045577275211517665,19.516295707526314,False,False,False
161,2014-05-06,279900.0,0.07972372680354745,3.6574183219526826,False,False,False
229,2014-05-06,776000.0,0.13706752195188238,4.527704344298231,False,False,False
211,2014-05-06,655500.0,0.11229610568716569,6.491125802460899,False,False,False
187,2014-05-06,612500.0,0.07565485848792303,11.983459492762597,False,False,False
175,2014-05-06,362000.0,0.09871215251824134,6.000479671634307,False,False,False
172,2014-05-06,736000.0,0.11421553729146688,3.7684132717322236,False,False,False
203,2014-05-06,562000.0,0.0941344125940391,8.228363100854883,False,False,False
178,2014-05-06,367500.0,0.11949507060502884,2.9929866750721397,False,False,False
155,2014-05-06,609000.0,0.1251965826169119,10.27904334490321,False,False,False
169,2014-05-06,250000.0,0.11400911782981016,4.545617540871109,False,False,False
4361,2014-05-06,280000.0,0.10908942558972867,4.883346208954218,False,False,False
171,2014-05-06,475000.0,-0.06607473872257397,36.80278513462956,False,False,False
181,2014-05-06,175000.0,0.11229061891095393,4.734771428108144,False,False,False
220,2014-05-06,499000.0,-0.011516173881428449,12.862489604322784,False,False,False
205,2014-05-06,525000.0,0.07686877536863879,9.934913784051423,False,False,False
193,2014-05-06,575000.0,0.05552371039508558,8.49119102362537,False,False,False
201,2014-05-06,762300.0,0.1212674561931778,6.60331186882965,False,False,False
173,2014-05-06,407000.0,0.06103395309285248,6.697470559402349,False,False,False
199,2014-05-06,685000.0,0.13680084790515135,3.4576185140590963,False,False,False
190,2014-05-06,860000.0,0.10538807775568243,12.417032392716058,False,False,False
221,2014-05-06,1050000.0,0.08357757607240562,8.675222898351727,False,False,False
4330,2014-05-06,518000.0,0.11440578237263882,2.975791404032488,False,False,False
156,2014-05-06,234000.0,0.09890118005393722,4.548494807498245,False,False,False
177,2014-05-06,284000.0,0.1404313680251757,2.6578829140818687,False,False,False
194,2014-05-06,1225000.0,0.03198958893481324,14.178286804519358,False,False,False
162,2014-05-06,606000.0,0.1362475378607812,3.5281546265561055,False,False,False
163,2014-05-06,312000.0,0.10256540889344495,9.422992113273034,False,False,False
216,2014-05-06,197000.0,0.10392260081735344,4.585504070985762,False,False,False
158,2014-05-06,469000.0,0.08407700498690346,7.4970043584294075,False,False,False
208,2014-05-06,360000.0,0.056637683308082276,12.59516489339079,False,False,False
219,2014-05-06,295000.0,0.09290925675227435,10.166400613373511,False,False,False
174,2014-05-06,272000.0,0.13078266373968478,5.985152136279089,False,False,False
212,2014-05-06,345000.0,0.11497266149054752,4.527913949753872,False,False,False
204,2014-05-06,530000.0,0.07761298392096083,7.1122426376809305,False,False,False
191,2014-05-06,136500.0,0.12052494551508564,3.0976845249486384,False,False,False
188,2014-05-06,218000.0,0.11316916837853902,5.497793039786232,False,False,False
4360,2014-05-06,439333.33,0.04637578039207385,16.66726738857219,False,False,False
224,2014-05-06,390000.0,-0.011169384219766876,31.26670307480068,False,False,False
165,2014-05-06,1135000.0,0.03308655446205466,8.496158698941942,False,False,False
153,2014-05-06,450000.0,0.027123928781353834,16.854774740103238,False,False,False
192,2014-05-06,313950.0,0.07185646317735378,7.896799481105363,False,False,False
215,2014-05-06,675000.0,-0.011315392208984365,13.89209470824247,False,False,False
4352,2014-05-06,7800.0,-0.022306899851504025,30.610549580974542,False,False,False
206,2014-05-06,484000.0,0.08270779733757117,8.772519159696914,False,False,False
214,2014-05-06,385000.0,0.10813699925233605,5.508184679186274,False,False,False
180,2014-05-06,520000.0,0.08206397503501156,14.76611644032685,False,False,False
166,2014-05-06,325000.0,0.0803135364192874,12.245343759234473,False,False,False
202,2014-05-06,1580000.0,0.011938047261964013,13.201105342962407,False,False,False
164,2014-05-06,650000.0,0.06722020021111513,6.057953313412039,False,False,False
